full_text,cleaning,case_folding,tokenizing,normalisasi,stopwords_removal,stemming
@GenZNusantara Presiden Prabowo jadi pelopor kerja sama internasional lewat dapur MBG demi Indonesia lebih maju, Presiden Prabowo jadi pelopor kerja sama internasional lewat dapur MBG demi Indonesia lebih maju, presiden prabowo jadi pelopor kerja sama internasional lewat dapur mbg demi indonesia lebih maju,"['presiden', 'prabowo', 'jadi', 'pelopor', 'kerja', 'sama', 'internasional', 'lewat', 'dapur', 'mbg', 'demi', 'indonesia', 'lebih', 'maju']",presiden prabowo jadi pelopor kerja sama internasional lewat dapur mbak demi indonesia lebih maju,presiden prabowo jadi pelopor kerja sama internasional lewat dapur indonesia lebih maju,presiden prabowo jadi pelopor kerja sama internasional lewat dapur indonesia lebih maju
Juni,Juni,juni,['juni'],juni,juni,juni
@FrediRandi4 Langkah Presiden Prabowo dorong SPHP sukses kasih harapan ke Papua Pegunungan soal harga beras, Langkah Presiden Prabowo dorong SPHP sukses kasih harapan ke Papua Pegunungan soal harga beras, langkah presiden prabowo dorong sphp sukses kasih harapan ke papua pegunungan soal harga beras,"['langkah', 'presiden', 'prabowo', 'dorong', 'sphp', 'sukses', 'kasih', 'harapan', 'ke', 'papua', 'pegunungan', 'soal', 'harga', 'beras']",langkah presiden prabowo dorong sphp sukses kasih harapan ke papua pegunungan soal harga beras,langkah presiden prabowo dorong sphp sukses kasih harapan papua pegunungan soal harga beras,langkah presiden prabowo dorong sphp sukses kasih harap papua gunung soal harga beras
@Piyusaja2 @Anasismail_23 @prabowo @gibran_tweet ASAP,    ASAP,    asap,['asap'],asap,asap,asap
@serumyun Presiden Prabowo hadir untuk wujudkan rumah impian rakyat dengan solusi yang masuk akal, Presiden Prabowo hadir untuk wujudkan rumah impian rakyat dengan solusi yang masuk akal, presiden prabowo hadir untuk wujudkan rumah impian rakyat dengan solusi yang masuk akal,"['presiden', 'prabowo', 'hadir', 'untuk', 'wujudkan', 'rumah', 'impian', 'rakyat', 'dengan', 'solusi', 'yang', 'masuk', 'akal']",presiden prabowo hadir untuk wujudkan rumah impian rakyat dengan solusi yang masuk akal,presiden prabowo hadir wujudkan rumah impian rakyat solusi masuk akal,presiden prabowo hadir wujud rumah impi rakyat solusi masuk akal
@KotaNusantara Presiden Prabowo selalu bawa perubahan positif salah satunya lewat program rumah layak harga terjangkau, Presiden Prabowo selalu bawa perubahan positif salah satunya lewat program rumah layak harga terjangkau, presiden prabowo selalu bawa perubahan positif salah satunya lewat program rumah layak harga terjangkau,"['presiden', 'prabowo', 'selalu', 'bawa', 'perubahan', 'positif', 'salah', 'satunya', 'lewat', 'program', 'rumah', 'layak', 'harga', 'terjangkau']",presiden prabowo selalu bawa perubahan positif salah satunya lewat program rumah layak harga terjangkau,presiden prabowo selalu bawa perubahan positif salah satunya lewat program rumah layak harga terjangkau,presiden prabowo selalu bawa ubah positif salah satu lewat program rumah layak harga jangkau
@FrediRandi4 Ngerasain perubahan positif bareng Presiden Prabowo harga beras di Papua Pegunungan bakal lebih ramah dompet, Ngerasain perubahan positif bareng Presiden Prabowo harga beras di Papua Pegunungan bakal lebih ramah dompet, ngerasain perubahan positif bareng presiden prabowo harga beras di papua pegunungan bakal lebih ramah dompet,"['ngerasain', 'perubahan', 'positif', 'bareng', 'presiden', 'prabowo', 'harga', 'beras', 'di', 'papua', 'pegunungan', 'bakal', 'lebih', 'ramah', 'dompet']",merasai perubahan positif bareng presiden prabowo harga beras di papua pegunungan bakal lebih ramah dompet,merasai perubahan positif bareng presiden prabowo harga beras papua pegunungan bakal lebih ramah dompet,rasai ubah positif bareng presiden prabowo harga beras papua gunung bakal lebih ramah dompet
@FrediRandi4 Presiden Prabowo selalu siap terdepan dalam reformasi RUU KUHAP KUHP 2026 jadi harapan nyata, Presiden Prabowo selalu siap terdepan dalam reformasi RUU KUHAP KUHP  jadi harapan nyata, presiden prabowo selalu siap terdepan dalam reformasi ruu kuhap kuhp  jadi harapan nyata,"['presiden', 'prabowo', 'selalu', 'siap', 'terdepan', 'dalam', 'reformasi', 'ruu', 'kuhap', 'kuhp', 'jadi', 'harapan', 'nyata']",presiden prabowo selalu siap terdepan dalam reformasi ruu kuhap kuhp jadi harapan nyata,presiden prabowo selalu siap terdepan reformasi ruu kuhap kuhp jadi harapan nyata,presiden prabowo selalu siap depan reformasi ruu hap kuhp jadi harap nyata
@FrediRandi4 Papua Pegunungan dapet kado positif dari Presiden Prabowo dengan datangnya beras murah, Papua Pegunungan dapet kado positif dari Presiden Prabowo dengan datangnya beras murah, papua pegunungan dapet kado positif dari presiden prabowo dengan datangnya beras murah,"['papua', 'pegunungan', 'dapet', 'kado', 'positif', 'dari', 'presiden', 'prabowo', 'dengan', 'datangnya', 'beras', 'murah']",papua pegunungan dapat kado positif dari presiden prabowo dengan datangnya beras murah,papua pegunungan kado positif presiden prabowo datangnya beras murah,papua gunung kado positif presiden prabowo datang beras murah
@FrediRandi4 Support ke Presiden Prabowo penting banget demi pelaksanaan KUHP 2026 yang lebih ideal dan kekinian, Support ke Presiden Prabowo penting banget demi pelaksanaan KUHP  yang lebih ideal dan kekinian, support ke presiden prabowo penting banget demi pelaksanaan kuhp  yang lebih ideal dan kekinian,"['support', 'ke', 'presiden', 'prabowo', 'penting', 'banget', 'demi', 'pelaksanaan', 'kuhp', 'yang', 'lebih', 'ideal', 'dan', 'kekinian']",support ke presiden prabowo penting banget demi pelaksanaan kuhp yang lebih ideal dan kekinian,support presiden prabowo penting banget pelaksanaan kuhp lebih ideal kekinian,support presiden prabowo penting banget laksana kuhp lebih ideal kini
@FrediRandi4 Presiden Prabowo jadi harapan baru buat sistem hukum yang lebih adil lewat pelaksanaan KUHP 2026, Presiden Prabowo jadi harapan baru buat sistem hukum yang lebih adil lewat pelaksanaan KUHP , presiden prabowo jadi harapan baru buat sistem hukum yang lebih adil lewat pelaksanaan kuhp ,"['presiden', 'prabowo', 'jadi', 'harapan', 'baru', 'buat', 'sistem', 'hukum', 'yang', 'lebih', 'adil', 'lewat', 'pelaksanaan', 'kuhp']",presiden prabowo jadi harapan baru buat sistem hukum yang lebih adil lewat pelaksanaan kuhp,presiden prabowo jadi harapan baru buat sistem hukum lebih adil lewat pelaksanaan kuhp,presiden prabowo jadi harap baru buat sistem hukum lebih adil lewat laksana kuhp
@MasPe_22 Dukungan dari Presiden Prabowo untuk program MBG bikin semangat juang makin tinggi semoga sukses terus, Dukungan dari Presiden Prabowo untuk program MBG bikin semangat juang makin tinggi semoga sukses terus, dukungan dari presiden prabowo untuk program mbg bikin semangat juang makin tinggi semoga sukses terus,"['dukungan', 'dari', 'presiden', 'prabowo', 'untuk', 'program', 'mbg', 'bikin', 'semangat', 'juang', 'makin', 'tinggi', 'semoga', 'sukses', 'terus']",dukungan dari presiden prabowo untuk program mbak bikin semangat juang makin tinggi semoga sukses terus,dukungan presiden prabowo program bikin semangat juang makin tinggi semoga sukses terus,dukung presiden prabowo program bikin semangat juang makin tinggi moga sukses terus
@KotaNusantara Presiden Prabowo tahu preventif lebih penting makanya akses cek gratis makin luas di Puskesmas, Presiden Prabowo tahu preventif lebih penting makanya akses cek gratis makin luas di Puskesmas, presiden prabowo tahu preventif lebih penting makanya akses cek gratis makin luas di puskesmas,"['presiden', 'prabowo', 'tahu', 'preventif', 'lebih', 'penting', 'makanya', 'akses', 'cek', 'gratis', 'makin', 'luas', 'di', 'puskesmas']",presiden prabowo tahu preventif lebih penting makanya akses cek gratis makin luas di puskesmas,presiden prabowo tahu preventif lebih penting makanya akses cek gratis makin luas puskesmas,presiden prabowo tahu preventif lebih penting makanya akses cek gratis makin luas puskesmas
@KotaNusantara Dengan Presiden Prabowo nggak ada lagi cerita telat deteksi penyakit karena akses gratis mudah, Dengan Presiden Prabowo nggak ada lagi cerita telat deteksi penyakit karena akses gratis mudah, dengan presiden prabowo nggak ada lagi cerita telat deteksi penyakit karena akses gratis mudah,"['dengan', 'presiden', 'prabowo', 'nggak', 'ada', 'lagi', 'cerita', 'telat', 'deteksi', 'penyakit', 'karena', 'akses', 'gratis', 'mudah']",dengan presiden prabowo tidak ada lagi cerita telat deteksi penyakit karena akses gratis mudah,presiden prabowo cerita telat deteksi penyakit akses gratis mudah,presiden prabowo cerita telat deteksi sakit akses gratis mudah
@FrediRandi4 Kiprah Presiden Prabowo di revisi RUU KUHAP bikin harapan ke KUHP 2026 makin besar yuk spread the positive vibe, Kiprah Presiden Prabowo di revisi RUU KUHAP bikin harapan ke KUHP  makin besar yuk spread the positive vibe, kiprah presiden prabowo di revisi ruu kuhap bikin harapan ke kuhp  makin besar yuk spread the positive vibe,"['kiprah', 'presiden', 'prabowo', 'di', 'revisi', 'ruu', 'kuhap', 'bikin', 'harapan', 'ke', 'kuhp', 'makin', 'besar', 'yuk', 'spread', 'the', 'positive', 'vibe']",kiprah presiden prabowo di revisi ruu kuhap bikin harapan ke kuhp makin besar yuk spread the positive vibe,kiprah presiden prabowo revisi ruu kuhap bikin harapan kuhp makin besar yuk spread the positive vibe,kiprah presiden prabowo revisi ruu hap bikin harap kuhp makin besar yuk spread the positive vibe
@GenZNusantara Kontribusi Presiden Prabowo buat dapur MBG membangun optimisme buat masa depan, Kontribusi Presiden Prabowo buat dapur MBG membangun optimisme buat masa depan, kontribusi presiden prabowo buat dapur mbg membangun optimisme buat masa depan,"['kontribusi', 'presiden', 'prabowo', 'buat', 'dapur', 'mbg', 'membangun', 'optimisme', 'buat', 'masa', 'depan']",kontribusi presiden prabowo buat dapur mbak membangun optimisme buat masa depan,kontribusi presiden prabowo buat dapur membangun optimisme buat masa depan,kontribusi presiden prabowo buat dapur bangun optimisme buat masa depan
@JedTeguh03 Berkah buat program CKG waktu Presiden Prabowo turun tangan langsung dukungannya, Berkah buat program CKG waktu Presiden Prabowo turun tangan langsung dukungannya, berkah buat program ckg waktu presiden prabowo turun tangan langsung dukungannya,"['berkah', 'buat', 'program', 'ckg', 'waktu', 'presiden', 'prabowo', 'turun', 'tangan', 'langsung', 'dukungannya']",berkah buat program ckg waktu presiden prabowo turun tangan langsung dukungannya,berkah buat program ckg waktu presiden prabowo turun tangan langsung dukungannya,berkah buat program ckg waktu presiden prabowo turun tangan langsung dukung
@FrediRandi4 Danantara jadi inspirasi baru gerak nyata bareng global sukses jadi solusi berkat Presiden Prabowo, Danantara jadi inspirasi baru gerak nyata bareng global sukses jadi solusi berkat Presiden Prabowo, danantara jadi inspirasi baru gerak nyata bareng global sukses jadi solusi berkat presiden prabowo,"['danantara', 'jadi', 'inspirasi', 'baru', 'gerak', 'nyata', 'bareng', 'global', 'sukses', 'jadi', 'solusi', 'berkat', 'presiden', 'prabowo']",danantara jadi inspirasi baru gerak nyata bareng global sukses jadi solusi berkat presiden prabowo,danantara jadi inspirasi baru gerak nyata bareng global sukses jadi solusi berkat presiden prabowo,danantara jadi inspirasi baru gerak nyata bareng global sukses jadi solusi berkat presiden prabowo
@FrediRandi4 Langkah Danantara ini benar-benar relevan sama cita-cita besar Presiden Prabowo, Langkah Danantara ini benarbenar relevan sama citacita besar Presiden Prabowo, langkah danantara ini benarbenar relevan sama citacita besar presiden prabowo,"['langkah', 'danantara', 'ini', 'benarbenar', 'relevan', 'sama', 'citacita', 'besar', 'presiden', 'prabowo']",langkah danantara ini benarbenar relevan sama citacita besar presiden prabowo,langkah danantara benarbenar relevan sama citacita besar presiden prabowo,langkah danantara benarbenar relevan sama citacita besar presiden prabowo
@MariaAlkaff_ @prabowo @KejaksaanRI Hahahaha!! Sepertinya menyebarkan kebohongan dan adu domba sdh mendarah daging buat Anda!! . Mgkn Anda sdh diajarkan sedari kecil!! ,   Hahahaha Sepertinya menyebarkan kebohongan dan adu domba sdh mendarah daging buat Anda  Mgkn Anda sdh diajarkan sedari kecil ,   hahahaha sepertinya menyebarkan kebohongan dan adu domba sdh mendarah daging buat anda  mgkn anda sdh diajarkan sedari kecil ,"['hahahaha', 'sepertinya', 'menyebarkan', 'kebohongan', 'dan', 'adu', 'domba', 'sdh', 'mendarah', 'daging', 'buat', 'anda', 'mgkn', 'anda', 'sdh', 'diajarkan', 'sedari', 'kecil']",hahahaha sepertinya menyebarkan kebohongan dan adu domba sudah mendarah daging buat anda mungkin anda sudah diajarkan sedari kecil,hahahaha sepertinya menyebarkan kebohongan adu domba mendarah daging buat mungkin diajarkan sedari kecil,hahahaha seperti sebar bohong adu domba darah daging buat mungkin ajar dar kecil
@Anak__Ogi @prabowo @Gerindra @bang_dasco Adanya macan Yaman,    Adanya macan Yaman,    adanya macan yaman,"['adanya', 'macan', 'yaman']",adanya macan yaman,adanya macan yaman,ada macan yaman
@FrediRandi4 Keren sih Presiden Prabowo selalu mikirin stabilitas ekonomi Papua Pegunungan beras murah mulai merata, Keren sih Presiden Prabowo selalu mikirin stabilitas ekonomi Papua Pegunungan beras murah mulai merata, keren sih presiden prabowo selalu mikirin stabilitas ekonomi papua pegunungan beras murah mulai merata,"['keren', 'sih', 'presiden', 'prabowo', 'selalu', 'mikirin', 'stabilitas', 'ekonomi', 'papua', 'pegunungan', 'beras', 'murah', 'mulai', 'merata']",keren sih presiden prabowo selalu memikirkan stabilitas ekonomi papua pegunungan beras murah mulai merata,keren presiden prabowo selalu memikirkan stabilitas ekonomi papua pegunungan beras murah mulai merata,keren presiden prabowo selalu pikir stabilitas ekonomi papua gunung beras murah mulai rata
@Anak__Ogi @prabowo @Gerindra @bang_dasco Tolol kok dipelihara gi?,    Tolol kok dipelihara gi,    tolol kok dipelihara gi,"['tolol', 'kok', 'dipelihara', 'gi']",tolol kok dipelihara gi,tolol kok dipelihara gi,tolol kok pelihara gi
@FrediRandi4 Joint Fund Rp 67 5 Triliun hasil kolaborasi Danantara dan global wujud komitmen Presiden Prabowo, Joint Fund Rp   Triliun hasil kolaborasi Danantara dan global wujud komitmen Presiden Prabowo, joint fund rp   triliun hasil kolaborasi danantara dan global wujud komitmen presiden prabowo,"['joint', 'fund', 'rp', 'triliun', 'hasil', 'kolaborasi', 'danantara', 'dan', 'global', 'wujud', 'komitmen', 'presiden', 'prabowo']",joint fund rp triliun hasil kolaborasi danantara dan global wujud komitmen presiden prabowo,joint fund rp triliun hasil kolaborasi danantara global wujud komitmen presiden prabowo,joint fund rp triliun hasil kolaborasi danantara global wujud komitmen presiden prabowo
@FrediRandi4 Joint Fund besar untuk Danantara bikin setiap langkah visi Presiden Prabowo makin solid, Joint Fund besar untuk Danantara bikin setiap langkah visi Presiden Prabowo makin solid, joint fund besar untuk danantara bikin setiap langkah visi presiden prabowo makin solid,"['joint', 'fund', 'besar', 'untuk', 'danantara', 'bikin', 'setiap', 'langkah', 'visi', 'presiden', 'prabowo', 'makin', 'solid']",joint fund besar untuk danantara bikin setiap langkah visi presiden prabowo makin solid,joint fund besar danantara bikin langkah visi presiden prabowo makin solid,joint fund besar danantara bikin langkah visi presiden prabowo makin solid
@GenZNusantara Presiden Prabowo paham betul pentingnya makanan sehat buat anak sekolah di seluruh negeri, Presiden Prabowo paham betul pentingnya makanan sehat buat anak sekolah di seluruh negeri, presiden prabowo paham betul pentingnya makanan sehat buat anak sekolah di seluruh negeri,"['presiden', 'prabowo', 'paham', 'betul', 'pentingnya', 'makanan', 'sehat', 'buat', 'anak', 'sekolah', 'di', 'seluruh', 'negeri']",presiden prabowo paham betul pentingnya makanan sehat buat anak sekolah di seluruh negeri,presiden prabowo paham betul pentingnya makanan sehat buat anak sekolah seluruh negeri,presiden prabowo paham betul penting makan sehat buat anak sekolah seluruh negeri
@FrediRandi4 Presiden Prabowo buktiin kalau harga beras murah di Papua Pegunungan itu prioritas, Presiden Prabowo buktiin kalau harga beras murah di Papua Pegunungan itu prioritas, presiden prabowo buktiin kalau harga beras murah di papua pegunungan itu prioritas,"['presiden', 'prabowo', 'buktiin', 'kalau', 'harga', 'beras', 'murah', 'di', 'papua', 'pegunungan', 'itu', 'prioritas']",presiden prabowo membuktikan kalau harga beras murah di papua pegunungan itu prioritas,presiden prabowo membuktikan kalau harga beras murah papua pegunungan prioritas,presiden prabowo bukti kalau harga beras murah papua gunung prioritas
@FrediRandi4 Kepedulian Presiden Prabowo ke RUU KUHAP bikin kita optimis KUHP 2026 gak mustahil buat direalisasikan, Kepedulian Presiden Prabowo ke RUU KUHAP bikin kita optimis KUHP  gak mustahil buat direalisasikan, kepedulian presiden prabowo ke ruu kuhap bikin kita optimis kuhp  gak mustahil buat direalisasikan,"['kepedulian', 'presiden', 'prabowo', 'ke', 'ruu', 'kuhap', 'bikin', 'kita', 'optimis', 'kuhp', 'gak', 'mustahil', 'buat', 'direalisasikan']",kepedulian presiden prabowo ke ruu kuhap bikin kita optimis kuhp tidak mustahil buat direalisasikan,kepedulian presiden prabowo ruu kuhap bikin optimis kuhp mustahil buat direalisasikan,peduli presiden prabowo ruu hap bikin optimis kuhp mustahil buat realisasi
