full_text,cleaning,case_folding,tokenizing,normalisasi,stopwords_removal,stemming
Presiden Prabowo Tegaskan Swasembada Pangan dan Energi sebagai Prioritas Vlongha Vlongho Rewiring's approach underscores the need for data-driven transparent policymaking often lacking in public engagement https://t.co/rZkkZSC6UT,Presiden Prabowo Tegaska Swasembada Pangan Dan Energi Sebagai Prioras Vlongha Vlongho Pendekatan Rewiring Menggarisbawahi Perlunya Pembuatan Kebijakan Transparan yang Berdorong Data Seringkali kurang dalam keterlibatan publik ,presiden prabowo tegaska swasembada pangan dan energi sebagai prioras vlongha vlongho pendekatan rewiring menggarisbawahi perlunya pembuatan kebijakan transparan yang berdorong data seringkali kurang dalam keterlibatan publik ,"['presiden', 'prabowo', 'tegaska', 'swasembada', 'pangan', 'dan', 'energi', 'sebagai', 'prioras', 'vlongha', 'vlongho', 'pendekatan', 'rewiring', 'menggarisbawahi', 'perlunya', 'pembuatan', 'kebijakan', 'transparan', 'yang', 'berdorong', 'data', 'seringkali', 'kurang', 'dalam', 'keterlibatan', 'publik']",presiden prabowo tegaska swasembada pangan dan energi sebagai prioras vlongha vlongho pendekatan rewiring menggarisbawahi perlunya pembuatan kebijakan transparan yang berdorong data seringkali kurang dalam keterlibatan publik,presiden prabowo tegaska swasembada pangan energi prioras vlongha vlongho pendekatan rewiring menggarisbawahi perlunya pembuatan kebijakan transparan berdorong data seringkali kurang keterlibatan publik,presiden prabowo tegaska swasembada pangan energi prioras vlongha vlongho dekat rewiring menggarisbawahi perlu buat bijak transparan dorong data seringkali kurang libat publik
@AbujomaaGaza Not even a single word from the President of Indonesia about the bombing of the Indonesian Hospital a facility bearing our nation s name reduced to rubble. @Prabowo you cooperate with Blackrock. This is part of the money goes to., Bahkan tidak ada sepatah kata pun dari Presiden Indonesia tentang pemboman Rumah Sakit Indonesia sebuah fasilitas yang bertuliskan nama negara kita dikurangi menjadi puing puing Anda bekerja sama dengan BlackRockIni adalah bagian dari uang yang digunakan, bahkan tidak ada sepatah kata pun dari presiden indonesia tentang pemboman rumah sakit indonesia sebuah fasilitas yang bertuliskan nama negara kita dikurangi menjadi puing puing anda bekerja sama dengan blackrockini adalah bagian dari uang yang digunakan,"['bahkan', 'tidak', 'ada', 'sepatah', 'kata', 'pun', 'dari', 'presiden', 'indonesia', 'tentang', 'pemboman', 'rumah', 'sakit', 'indonesia', 'sebuah', 'fasilitas', 'yang', 'bertuliskan', 'nama', 'negara', 'kita', 'dikurangi', 'menjadi', 'puing', 'puing', 'anda', 'bekerja', 'sama', 'dengan', 'blackrockini', 'adalah', 'bagian', 'dari', 'uang', 'yang', 'digunakan']",bahkan tidak ada sepatah kata pun dari presiden indonesia tentang pemboman rumah sakit indonesia sebuah fasilitas yang bertuliskan nama negara kita dikurangi menjadi puing puing anda bekerja sama dengan blackrockini adalah bagian dari uang yang digunakan,bahkan sepatah kata presiden indonesia pemboman rumah sakit indonesia sebuah fasilitas bertuliskan nama negara dikurangi menjadi puing puing bekerja sama blackrockini bagian uang digunakan,bahkan patah kata presiden indonesia bom rumah sakit indonesia buah fasilitas tulis nama negara rang jadi puing puing kerja sama blackrockini bagi uang guna
@emerson_yuntho @prabowo Omon-Omon.....,  omonomon ,  omonomon ,['omonomon'],omonomon,omonomon,omonomon
Visi misi prabowo and rasional shouldn t be in the same sentence https://t.co/tpOkERfTri,Visi misi prabowo dan rasional tidak boleh berada dalam kalimat yang sama ,visi misi prabowo dan rasional tidak boleh berada dalam kalimat yang sama ,"['visi', 'misi', 'prabowo', 'dan', 'rasional', 'tidak', 'boleh', 'berada', 'dalam', 'kalimat', 'yang', 'sama']",visi misi prabowo dan rasional tidak boleh berada dalam kalimat yang sama,visi misi prabowo rasional berada kalimat sama,visi misi prabowo rasional ada kalimat sama
@livebedumpast @prabowo thank you for destroying MY country @prabowo,  Terima kasih telah menghancurkan negara saya ,  terima kasih telah menghancurkan negara saya ,"['terima', 'kasih', 'telah', 'menghancurkan', 'negara', 'saya']",terima kasih telah menghancurkan negara saya,terima kasih menghancurkan negara,terima kasih hancur negara
hahaha fuck you! @prabowo,hahaha bercinta denganmu,hahaha bercinta denganmu,"['hahaha', 'bercinta', 'denganmu']",hahaha bercinta denganmu,hahaha bercinta denganmu,hahaha cinta dengan
Tolol @prabowo,Tolol ,tolol ,['tolol'],tolol,tolol,tolol
prabowo next,prabowo selanjutnya,prabowo selanjutnya,"['prabowo', 'selanjutnya']",prabowo selanjutnya,prabowo selanjutnya,prabowo lanjut
@ejaalnsh @IkaaPark I mean yeah no wonder why she voted 02 because she said visi misi prabowo itu RASIONAL DAN MENJANJIKAN,  Maksud saya ya tidak heran mengapa dia memilih  karena dia mengatakan visi misi prabowo itu rasional dan menjanjikan,  maksud saya ya tidak heran mengapa dia memilih  karena dia mengatakan visi misi prabowo itu rasional dan menjanjikan,"['maksud', 'saya', 'ya', 'tidak', 'heran', 'mengapa', 'dia', 'memilih', 'karena', 'dia', 'mengatakan', 'visi', 'misi', 'prabowo', 'itu', 'rasional', 'dan', 'menjanjikan']",maksud saya ya tidak heran mengapa dia memilih karena dia mengatakan visi misi prabowo itu rasional dan menjanjikan,maksud heran memilih mengatakan visi misi prabowo rasional menjanjikan,maksud heran pilih kata visi misi prabowo rasional janji
what in the 1984 is this??? FUCK YOU ALL penjahat HAM @prabowo,Apa di tahun  ini Persetan kalian semua Penjahat ham ,apa di tahun  ini persetan kalian semua penjahat ham ,"['apa', 'di', 'tahun', 'ini', 'persetan', 'kalian', 'semua', 'penjahat', 'ham']",apa di tahun ini persetan kalian semua penjahat ham,apa tahun persetan kalian semua penjahat ham,apa tahun persetan kalian semua jahat ham
@Dandhy_Laksono @geckoproj @FokusNexus3 @satyabumi DUH LIAT DONG! @prabowo,    duh liat dong,    duh liat dong,"['duh', 'liat', 'dong']",duh lihat dong,duh lihat,duh lihat
Prime Minister of India Shri Narendra Modi through a personal letter to H.E. Prabowo Subianto President of the Republic of Indonesia extended warm greetings on the occasion of the 11th International Day of Yoga to be celebrated on 21 June 2025 conveying among others the https://t.co/iGrRW57AEO,Perdana Menteri India Shri Narendra Modi melalui surat pribadi kepada HEPrabowo Subianto Presiden Republik Indonesia menyampaikan salam hangat pada kesempatan Hari Yoga Internasional ke  yang akan dirayakan pada  Juni ,perdana menteri india shri narendra modi melalui surat pribadi kepada heprabowo subianto presiden republik indonesia menyampaikan salam hangat pada kesempatan hari yoga internasional ke  yang akan dirayakan pada  juni ,"['perdana', 'menteri', 'india', 'shri', 'narendra', 'modi', 'melalui', 'surat', 'pribadi', 'kepada', 'heprabowo', 'subianto', 'presiden', 'republik', 'indonesia', 'menyampaikan', 'salam', 'hangat', 'pada', 'kesempatan', 'hari', 'yoga', 'internasional', 'ke', 'yang', 'akan', 'dirayakan', 'pada', 'juni']",perdana menteri india shri narendra modi melalui surat pribadi kepada heprabowo subianto presiden republik indonesia menyampaikan salam hangat pada kesempatan hari yoga internasional ke yang akan dirayakan pada juni,perdana menteri india shri narendra modi melalui surat pribadi heprabowo subianto presiden republik indonesia menyampaikan salam hangat kesempatan hari yoga internasional dirayakan juni,perdana menteri india shri narendra modi lalu surat pribadi heprabowo subianto presiden republik indonesia sampai salam hangat sempat hari yoga internasional raya juni
@prabowo Budeg yaaa, Budeg Yaaa, budeg yaaa,"['budeg', 'yaaa']",budeg ya,budeg,budeg
Fuck you bitch @prabowo,Fuck you bitch ,fuck you bitch ,"['fuck', 'you', 'bitch']",fuck you bitch,fuck you bitch,fuck you bitch
Before its too late @prabowo. https://t.co/iuQGME3zWs,Sebelum terlambat ,sebelum terlambat ,"['sebelum', 'terlambat']",sebelum terlambat,terlambat,lambat
@zakiberkata Please God take prabowo and his gank. We don't want this evil government. #SaveRajaAmpat, tolong Tuhan ambil prabowo dan gank nyaKami tidak menginginkan pemerintahan jahat ini, tolong tuhan ambil prabowo dan gank nyakami tidak menginginkan pemerintahan jahat ini,"['tolong', 'tuhan', 'ambil', 'prabowo', 'dan', 'gank', 'nyakami', 'tidak', 'menginginkan', 'pemerintahan', 'jahat', 'ini']",tolong tuhan ambil prabowo dan gank nyakami tidak menginginkan pemerintahan jahat ini,tuhan ambil prabowo gank nyakami menginginkan pemerintahan jahat,tuhan ambil prabowo gank nyakami ingin perintah jahat
@Vitabliss2 @prabowo @prabowo jahat. #SaveRajaAmpat,   jahat,   jahat,['jahat'],jahat,jahat,jahat
@damsqy @Vitabliss2 @prabowo AWOKWOKWOKWOK,   awokwokwokwok,   awokwokwokwok,['awokwokwokwok'],awokwokwokwok,awokwokwokwok,awokwokwokwok
@emerson_yuntho @prabowo wapres n his gank.,  wapres n gank nya,  wapres n gank nya,"['wapres', 'n', 'gank', 'nya']",wapres n gank ya,wapres n gank,wapres n gank
Major event President Prabowo will attend the match in Jakarta. Special viewing areas are being set up in Denpasar,Presiden Acara Utama Prabowo akan menghadiri pertandingan di JakartaArea tontonan khusus sedang didirikan di Denpasar,presiden acara utama prabowo akan menghadiri pertandingan di jakartaarea tontonan khusus sedang didirikan di denpasar,"['presiden', 'acara', 'utama', 'prabowo', 'akan', 'menghadiri', 'pertandingan', 'di', 'jakartaarea', 'tontonan', 'khusus', 'sedang', 'didirikan', 'di', 'denpasar']",presiden acara utama prabowo akan menghadiri pertandingan di jakartaarea tontonan khusus sedang didirikan di denpasar,presiden acara utama prabowo menghadiri pertandingan jakartaarea tontonan khusus sedang didirikan denpasar,presiden acara utama prabowo hadir tanding jakartaarea tonton khusus sedang diri denpasar
I stop when i read dulu gue milih prabowo.. enough. Dont need reason,Saya berhenti ketika saya membaca Dulu Gue Memilih Prabowo  cukupTidak butuh alasan,saya berhenti ketika saya membaca dulu gue memilih prabowo  cukuptidak butuh alasan,"['saya', 'berhenti', 'ketika', 'saya', 'membaca', 'dulu', 'gue', 'memilih', 'prabowo', 'cukuptidak', 'butuh', 'alasan']",saya berhenti ketika saya membaca dulu gue memilih prabowo cukuptidak butuh alasan,berhenti membaca dulu memilih prabowo cukuptidak butuh alasan,henti baca dulu pilih prabowo cukuptidak butuh alas
@IndoPopBase We blame Mulyono Gibran and Prabowo befriending Zionists destroying nature eat Your fucking mother leader also we blame 02 oke gas lover , kami menyalahkan Mulyono Gibran dan Prabowo yang berteman dengan Zionis yang menghancurkan alam memakan pemimpin ibu sialan Anda juga kami menyalahkan  Oke Gas Lover, kami menyalahkan mulyono gibran dan prabowo yang berteman dengan zionis yang menghancurkan alam memakan pemimpin ibu sialan anda juga kami menyalahkan  oke gas lover,"['kami', 'menyalahkan', 'mulyono', 'gibran', 'dan', 'prabowo', 'yang', 'berteman', 'dengan', 'zionis', 'yang', 'menghancurkan', 'alam', 'memakan', 'pemimpin', 'ibu', 'sialan', 'anda', 'juga', 'kami', 'menyalahkan', 'oke', 'gas', 'lover']",kami menyalahkan mulyono gibran dan prabowo yang berteman dengan zionis yang menghancurkan alam memakan pemimpin ibu sialan anda juga kami menyalahkan oke gas lover,menyalahkan mulyono gibran prabowo berteman zionis menghancurkan alam memakan pemimpin ibu sialan menyalahkan oke gas lover,salah mulyono gibran prabowo teman zionis hancur alam makan pimpin ibu sial salah oke gas lover
@Ard4nnA @livebedumpast @prabowo buzzer idiot,   buzzer idiot,   buzzer idiot,"['buzzer', 'idiot']",buzzer idiot,buzzer idiot,buzzer idiot
@Chynthia_K @prabowo @SianiparRismon Who rismon? ,   siapa rismon,   siapa rismon,"['siapa', 'rismon']",siapa rismon,siapa rismon,siapa rismon
@_laeEr @fannysoegi The concern about Raja Ampat s environmental damage from nickel mining is valid as reports indicate deforestation and water pollution threatening its biodiversity. President Prabowo s policies prioritize economic growth through mining crucial for EV batteries but critics,  kekhawatiran tentang kerusakan lingkungan Raja Ampat dari penambangan nikel berlaku karena laporan menunjukkan deforestasi dan polusi air yang mengancam keanekaragaman hayatiKebijakan Presiden Prabowo memprioritaskan pertumbuhan ekonomi melalui penambangan penting untuk baterai EV tetapi kritikus,  kekhawatiran tentang kerusakan lingkungan raja ampat dari penambangan nikel berlaku karena laporan menunjukkan deforestasi dan polusi air yang mengancam keanekaragaman hayatikebijakan presiden prabowo memprioritaskan pertumbuhan ekonomi melalui penambangan penting untuk baterai ev tetapi kritikus,"['kekhawatiran', 'tentang', 'kerusakan', 'lingkungan', 'raja', 'ampat', 'dari', 'penambangan', 'nikel', 'berlaku', 'karena', 'laporan', 'menunjukkan', 'deforestasi', 'dan', 'polusi', 'air', 'yang', 'mengancam', 'keanekaragaman', 'hayatikebijakan', 'presiden', 'prabowo', 'memprioritaskan', 'pertumbuhan', 'ekonomi', 'melalui', 'penambangan', 'penting', 'untuk', 'baterai', 'ev', 'tetapi', 'kritikus']",kekhawatiran tentang kerusakan lingkungan raja ampat dari penambangan nikel berlaku karena laporan menunjukkan deforestasi dan polusi air yang mengancam keanekaragaman hayatikebijakan presiden prabowo memprioritaskan pertumbuhan ekonomi melalui penambangan penting untuk baterai ev tetapi kritikus,kekhawatiran kerusakan lingkungan raja ampat penambangan nikel berlaku laporan menunjukkan deforestasi polusi air mengancam keanekaragaman hayatikebijakan presiden prabowo memprioritaskan pertumbuhan ekonomi melalui penambangan penting baterai ev kritikus,khawatir rusa lingkung raja ampat tambang nikel laku lapor tunjuk deforestasi polusi air ancam keanekaragaman hayatikebijakan presiden prabowo prioritas tumbuh ekonomi lalu tambang penting baterai ev kritikus
@damsqy @Vitabliss2 @prabowo Ancok hahaha https://t.co/mUi8hxeFxb,   ancok hahaha ,   ancok hahaha ,"['ancok', 'hahaha']",ancok hahaha,ancok hahaha,ancok hahaha
#SaveRajaAmpat YALL @prabowo @gibran_tweet https://t.co/MrFKhGek7i, yall   , yall   ,['yall'],yall,yall,yall
@Vitabliss2 @prabowo That's what you get. We can't stop it you could but it's already too late. Our condolences ,  Itulah yang Anda dapatkanKami tidak bisa menghentikannya Anda bisa tetapi sudah terlambatBelasungkawa kami,  itulah yang anda dapatkankami tidak bisa menghentikannya anda bisa tetapi sudah terlambatbelasungkawa kami,"['itulah', 'yang', 'anda', 'dapatkankami', 'tidak', 'bisa', 'menghentikannya', 'anda', 'bisa', 'tetapi', 'sudah', 'terlambatbelasungkawa', 'kami']",itulah yang anda dapatkankami tidak bisa menghentikannya anda bisa tetapi sudah terlambatbelasungkawa kami,dapatkankami menghentikannya terlambatbelasungkawa,dapatkankami henti terlambatbelasungkawa
02 voters look what you ve done. haram banget kelakuan lu @prabowo, Pemilih Lihat apa yang telah Anda lakukanHaram Banget Kelakuan Lu , pemilih lihat apa yang telah anda lakukanharam banget kelakuan lu ,"['pemilih', 'lihat', 'apa', 'yang', 'telah', 'anda', 'lakukanharam', 'banget', 'kelakuan', 'lu']",pemilih lihat apa yang telah anda lakukanharam banget kelakuan kamu,pemilih lihat apa lakukanharam banget kelakuan kamu,pilih lihat apa lakukanharam banget laku kamu
#SavePapua from injustice and over-mining without regard for sustainability of natural resources and indigenous peoples rights. Without transparency and accountability of beneficiaries profits from mining Presiden gemoy @prabowo @Gerindra @KementerianESDM @KemenLHK @Dpr, dari ketidakadilan dan penambangan berlebihan tanpa memperhatikan keberlanjutan sumber daya alam dan hakhak masyarakat adatTanpa transparansi dan akuntabilitas keuntungan penerima manfaat dari penambangan presiden gemoy     , dari ketidakadilan dan penambangan berlebihan tanpa memperhatikan keberlanjutan sumber daya alam dan hakhak masyarakat adattanpa transparansi dan akuntabilitas keuntungan penerima manfaat dari penambangan presiden gemoy     ,"['dari', 'ketidakadilan', 'dan', 'penambangan', 'berlebihan', 'tanpa', 'memperhatikan', 'keberlanjutan', 'sumber', 'daya', 'alam', 'dan', 'hakhak', 'masyarakat', 'adattanpa', 'transparansi', 'dan', 'akuntabilitas', 'keuntungan', 'penerima', 'manfaat', 'dari', 'penambangan', 'presiden', 'gemoy']",dari ketidakadilan dan penambangan berlebihan tanpa memperhatikan keberlanjutan sumber daya alam dan hakhak masyarakat adattanpa transparansi dan akuntabilitas keuntungan penerima manfaat dari penambangan presiden gemoy,ketidakadilan penambangan berlebihan memperhatikan keberlanjutan sumber daya alam hakhak masyarakat adattanpa transparansi akuntabilitas keuntungan penerima manfaat penambangan presiden gemoy,ketidakadilan tambang lebih perhati lanjut sumber daya alam hakhak masyarakat adattanpa transparansi akuntabilitas untung terima manfaat tambang presiden gemoy
What is wrong with you dut? @prabowo,Apa yang salah denganmu DUT,apa yang salah denganmu dut,"['apa', 'yang', 'salah', 'denganmu', 'dut']",apa yang salah denganmu dut,apa salah denganmu dut,apa salah dengan dut
rezim anjing raja ampat is always been my dream place since i was a child dan sampai kapanpun bakal aku usahain buat kunjungi BUT NOW YOU RUINED IT FUCK YOU @prabowo,Rezim Anjing Raja Ampat selalu menjadi tempat impian saya sejak saya masih kecil Dan Sampai Kapanpun BAKAL AKU USAHAIN Buat Kunjungi tetapi sekarang Anda merusaknya bercinta dengan Anda ,rezim anjing raja ampat selalu menjadi tempat impian saya sejak saya masih kecil dan sampai kapanpun bakal aku usahain buat kunjungi tetapi sekarang anda merusaknya bercinta dengan anda ,"['rezim', 'anjing', 'raja', 'ampat', 'selalu', 'menjadi', 'tempat', 'impian', 'saya', 'sejak', 'saya', 'masih', 'kecil', 'dan', 'sampai', 'kapanpun', 'bakal', 'aku', 'usahain', 'buat', 'kunjungi', 'tetapi', 'sekarang', 'anda', 'merusaknya', 'bercinta', 'dengan', 'anda']",rezim anjing raja ampat selalu menjadi tempat impian saya sejak saya masih kecil dan sampai kapanpun bakal aku usahain buat kunjungi tetapi sekarang anda merusaknya bercinta dengan anda,rezim anjing raja ampat selalu menjadi tempat impian sejak kecil kapanpun bakal aku usahain buat kunjungi sekarang merusaknya bercinta,rezim anjing raja ampat selalu jadi tempat impi sejak kecil kapan bakal aku usahain buat kunjung sekarang rusak cinta
